trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
369,False,"{'a': 0.005, 'e': 0.15881742610692068}",20,9,7.689067823285779,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
370,False,"{'a': 0.005, 'e': 0.1580253208896478}",20,8,21.276510013857855,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
371,False,"{'a': 0.005, 'e': 0.1572371663136276}",30,16,21.690039591979748,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.005, 'e': 0.15645294267495474}",25,13,19.59616060696691,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.005, 'e': 0.1556726303679973}",20,0,18.700593737647964,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
374,False,"{'a': 0.005, 'e': 0.15489620988490704}",20,12,13.996676208273154,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,False,"{'a': 0.005, 'e': 0.1541236618151314}",25,0,22.147823034455108,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
376,False,"{'a': 0.005, 'e': 0.15335496684492847}",20,7,-2.5616069535848656,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
377,False,"{'a': 0.005, 'e': 0.15259010575688386}",25,0,-7.494127741440295,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
378,False,"{'a': 0.005, 'e': 0.1518290594294306}",20,10,7.512141124327013,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
379,False,"{'a': 0.005, 'e': 0.15107180883637084}",25,10,12.358206034504988,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
380,False,"{'a': 0.005, 'e': 0.15031833504640033}",20,11,15.975893175791716,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
381,False,"{'a': 0.005, 'e': 0.14956861922263504}",25,16,15.413439791066887,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.005, 'e': 0.14882264262214037}",25,12,27.71082085179722,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.005, 'e': 0.14808038659546244}",25,11,24.111932510984403,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.005, 'e': 0.14734183258616193}",30,20,6.812073620728286,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
385,False,"{'a': 0.005, 'e': 0.14660696213035015}",30,13,32.464752149987916,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.005, 'e': 0.14587575685622736}",30,19,19.674684095575945,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.005, 'e': 0.14514819848362373}",20,16,8.48343929402048,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.005, 'e': 0.14442426882354198}",30,0,15.229180703300324,"{0: 27, 1: 2, 2: 1, 3: 0, 4: 0}",0
389,False,"{'a': 0.005, 'e': 0.14370394977770293}",25,10,26.904656200879842,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.005, 'e': 0.14298722333809288}",20,12,14.574504130896788,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.005, 'e': 0.1422740715865136}",20,11,17.936132891834102,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.005, 'e': 0.14156447669413402}",20,7,9.286921833767394,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
393,False,"{'a': 0.005, 'e': 0.140858420921045}",20,0,12.985888013235298,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
394,False,"{'a': 0.005, 'e': 0.14015588661581535}",20,5,8.451058581938732,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
395,False,"{'a': 0.005, 'e': 0.13945685621505094}",20,11,10.66533168748391,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.005, 'e': 0.13876131224295524}",20,15,10.275283081598422,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.005, 'e': 0.13806923731089282}",20,0,27.683473761895847,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
398,False,"{'a': 0.005, 'e': 0.13738061411695424}",20,3,17.601348178288482,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
399,False,"{'a': 0.005, 'e': 0.13669542544552385}",30,0,-6.873296376476048,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
400,False,"{'a': 0.005, 'e': 0.13601365416684916}",20,8,20.664621587632013,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.005, 'e': 0.1353352832366127}",25,0,-8.512743651804108,"{0: 21, 1: 3, 2: 0, 3: 1, 4: 0}",0
402,False,"{'a': 0.005, 'e': 0.13466029569550586}",25,11,23.720283299199544,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.005, 'e': 0.13398867466880493}",20,9,20.41749626101666,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.005, 'e': 0.13332040336594936}",20,2,35.52292184888603,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.005, 'e': 0.13265546508012172}",25,5,25.357793465553165,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.005, 'e': 0.13199384318783022}",25,8,-52.07409472423215,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 1}",1
407,False,"{'a': 0.005, 'e': 0.13133552114849303}",20,11,-8.483031899693469,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
408,False,"{'a': 0.005, 'e': 0.13068048250402503}",25,3,30.719542958143037,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.005, 'e': 0.1300287108784259}",25,5,11.260141251124509,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
410,False,"{'a': 0.005, 'e': 0.12938018997737108}",25,0,37.374618107519375,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
411,False,"{'a': 0.005, 'e': 0.12873490358780423}",20,9,5.462935211630519,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
412,False,"{'a': 0.005, 'e': 0.12809283557753198}",20,0,17.97854245358039,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
413,False,"{'a': 0.005, 'e': 0.12745396989482075}",25,7,22.68965085952454,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.005, 'e': 0.1268182905679951}",25,12,-4.324325283012049,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
415,False,"{'a': 0.005, 'e': 0.12618578170503877}",25,7,27.83013771443629,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.005, 'e': 0.1255564274931972}",30,13,-23.45906953003856,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
417,False,"{'a': 0.005, 'e': 0.12493021219858241}",25,19,10.497142434849554,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.005, 'e': 0.12430712016577938}",30,12,33.430050101715224,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.005, 'e': 0.12368713581745483}",30,16,-6.362971469804887,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
420,False,"{'a': 0.005, 'e': 0.12307024365396771}",20,0,35.510913584401955,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
421,False,"{'a': 0.005, 'e': 0.1224564282529819}",25,16,11.868974621227018,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.005, 'e': 0.12184567426908036}",25,0,26.947465005316243,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
423,False,"{'a': 0.005, 'e': 0.12123796643338168}",20,4,26.067903746589614,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.005, 'e': 0.12063328955315826}",25,0,22.9585949378951,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
425,False,"{'a': 0.005, 'e': 0.12003162851145673}",20,6,23.42192472340121,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.005, 'e': 0.11943296826671962}",25,17,6.574295991895552,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.005, 'e': 0.11883729385240965}",35,26,15.440755748334727,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.005, 'e': 0.1182445903766354}",25,7,20.88771063348642,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
429,False,"{'a': 0.005, 'e': 0.11765484302177918}",20,11,7.120570773223098,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
430,False,"{'a': 0.005, 'e': 0.11706803704412637}",20,6,4.700362277332795,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
431,False,"{'a': 0.005, 'e': 0.11648415777349697}",20,10,19.995184142331894,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.005, 'e': 0.11590319061287874}",20,10,17.58032771291957,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.005, 'e': 0.11532512103806251}",25,16,10.619770673894681,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.005, 'e': 0.11474993459727875}",20,16,8.914867165254392,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.005, 'e': 0.1141776169108365}",25,10,25.616718559984815,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.005, 'e': 0.11360815367076371}",20,16,9.565072470521777,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.005, 'e': 0.11304153064044985}",25,8,29.729918989007068,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.005, 'e': 0.11247773365428958}",25,17,3.399271530312535,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
439,False,"{'a': 0.005, 'e': 0.11191674861732888}",35,13,18.149123260184155,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
440,False,"{'a': 0.005, 'e': 0.11135856150491262}",20,0,29.079169093891903,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
441,False,"{'a': 0.005, 'e': 0.11080315836233387}",30,15,26.44953418764973,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.005, 'e': 0.11025052530448522}",25,15,5.773458983038497,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.005, 'e': 0.10970064851551141}",25,18,-1.818870069364401,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
444,False,"{'a': 0.005, 'e': 0.10915351424846406}",25,13,2.316876906401434,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
445,False,"{'a': 0.005, 'e': 0.10860910882495796}",20,6,1.9015563001344638,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
446,False,"{'a': 0.005, 'e': 0.10806741863482926}",30,19,20.428189497597053,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.005, 'e': 0.10752843013579495}",30,6,32.76317136408429,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.005, 'e': 0.10699212985311449}",30,17,8.845800220069366,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
449,False,"{'a': 0.005, 'e': 0.1064585043792528}",25,11,10.875298199094638,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
450,False,"{'a': 0.005, 'e': 0.10592754037354536}",20,12,2.7986754258228888,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
451,False,"{'a': 0.005, 'e': 0.10539922456186433}",25,15,21.836459675401294,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.005, 'e': 0.1048735437362869}",30,6,39.440060510857776,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.005, 'e': 0.104350484754765}",20,11,18.59841895009842,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.005, 'e': 0.10383003454079692}",25,2,41.542640698104826,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.005, 'e': 0.1033121800831002}",20,11,14.662039569083674,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.005, 'e': 0.1027969084352864}",20,0,-9.724837628472114,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
457,False,"{'a': 0.005, 'e': 0.10228420671553744}",20,1,15.127875472528677,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
458,False,"{'a': 0.005, 'e': 0.10177406210628372}",20,14,7.1056296614764145,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.005, 'e': 0.1012664618538834}",25,8,32.03314381047979,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.005, 'e': 0.10076139326830373}",30,9,-55.96251853988966,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 2}",1
461,False,"{'a': 0.005, 'e': 0.1002588437228037}",25,19,13.178484877566486,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.005, 'e': 0.09975880065361863}",20,13,14.487494088896913,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.005, 'e': 0.09926125155964566}",30,9,27.705756563678204,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
464,False,"{'a': 0.005, 'e': 0.09876618400213154}",20,11,18.527006904171785,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.005, 'e': 0.09827358560436154}",25,16,18.12816564271488,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.005, 'e': 0.09778344405135005}",20,3,1.9554897859094988,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
467,False,"{'a': 0.005, 'e': 0.09729574708953276}",25,15,2.827987717804949,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
468,False,"{'a': 0.005, 'e': 0.09681048252646021}",20,0,33.65779259639128,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
469,False,"{'a': 0.005, 'e': 0.09632763823049303}",20,15,8.200492303298354,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.005, 'e': 0.09584720213049865}",20,16,8.173147031679786,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.005, 'e': 0.09536916221554961}",20,10,15.799226330422371,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.005, 'e': 0.09489350653462311}",20,10,14.343838404989237,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,False,"{'a': 0.005, 'e': 0.09442022319630235}",20,8,19.78706977696349,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.005, 'e': 0.09394930036847918}",25,6,33.424129713808895,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.005, 'e': 0.09348072627805847}",20,1,27.04254266001977,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.005, 'e': 0.09301448921066349}",20,7,24.90395846058434,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.005, 'e': 0.09255057751034329}",20,6,8.808661851158126,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
478,False,"{'a': 0.005, 'e': 0.09208897957928115}",20,12,13.87703155011587,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.005, 'e': 0.09162968387750484}",25,13,21.246094950198515,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.005, 'e': 0.09117267892259785}",20,10,13.94212650276198,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.005, 'e': 0.09071795328941251}",20,16,6.947199829334476,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.005, 'e': 0.09026549560978427}",20,2,27.578595236191255,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.005, 'e': 0.08981529457224763}",30,17,21.836215146969387,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.005, 'e': 0.08936733892175319}",20,10,16.118113201550994,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.005, 'e': 0.08892161745938634}",20,16,7.069195403823784,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.005, 'e': 0.08847811904208727}",25,12,10.071707688047512,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
487,False,"{'a': 0.005, 'e': 0.08803683258237255}",20,13,13.994341921760777,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.005, 'e': 0.08759774704805763}",20,16,7.4953629961182635,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.005, 'e': 0.0871608514619813}",20,8,21.645186077944043,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.005, 'e': 0.08672613490173114}",20,0,-28.35028706940113,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
491,False,"{'a': 0.005, 'e': 0.0862935864993705}",35,27,4.456565852945838,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
492,False,"{'a': 0.005, 'e': 0.08586319544116683}",25,13,24.678527874046218,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.005, 'e': 0.08543495096732123}",20,10,17.622265611497212,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.005, 'e': 0.08500884237169956}",20,1,31.453140332536506,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.005, 'e': 0.08458485900156469}",30,0,25.186377628391956,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
496,False,"{'a': 0.005, 'e': 0.08416299025731036}",20,9,18.4192896825519,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.005, 'e': 0.08374322559219596}",30,22,16.416233549314253,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.005, 'e': 0.083325554512083}",30,4,-11.83426172081343,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 1}",1
499,False,"{'a': 0.005, 'e': 0.08290996657517266}",20,4,13.406707809737718,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
500,False,"{'a': 0.005, 'e': 0.08249645139174498}",25,13,23.359760719160203,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.005, 'e': 0.0820849986238988}",20,14,11.336546889340436,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.005, 'e': 0.08167559798529346}",25,20,7.424402293249736,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.005, 'e': 0.08126823924089167}",25,11,-25.546822193506703,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
504,False,"{'a': 0.005, 'e': 0.08086291220670366}",20,1,31.932106772496695,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.005, 'e': 0.08045960674953244}",25,19,9.172419585027809,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.005, 'e': 0.08005831278672054}",25,9,30.589627250637246,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.005, 'e': 0.07965902028589801}",25,0,34.5357379266582,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
508,False,"{'a': 0.005, 'e': 0.07926171926473155}",20,15,8.896266552347116,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.005, 'e': 0.07886639979067495}",20,0,28.736344271894154,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
510,False,"{'a': 0.005, 'e': 0.07847305198072073}",20,16,6.471688968539454,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.005, 'e': 0.07808166600115313}",25,6,35.09093423487452,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.005, 'e': 0.07769223206730236}",25,11,13.740501381617008,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
513,False,"{'a': 0.005, 'e': 0.07730474044329974}",20,16,6.872756200026075,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.005, 'e': 0.0769191814418345}",20,0,25.66289465214734,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
515,False,"{'a': 0.005, 'e': 0.07653554542391151}",20,12,14.553484039672806,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.005, 'e': 0.07615382279861033}",20,16,6.706570121039417,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.005, 'e': 0.07577400402284548}",30,0,34.38794592660973,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
518,False,"{'a': 0.005, 'e': 0.07539607960112776}",20,12,17.354852296207998,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.005, 'e': 0.07502004008532698}",20,6,17.337976064844874,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.005, 'e': 0.07464587607443557}",35,21,21.981010243409486,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.005, 'e': 0.07427357821433388}",30,12,-1.6050939653422616,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
522,False,"{'a': 0.005, 'e': 0.07390313719755595}",20,3,22.860582143143557,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.005, 'e': 0.0735345437630571}",25,19,9.094848634777295,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.005, 'e': 0.07316778869598221}",25,13,20.74924378471789,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.005, 'e': 0.07280286282743559}",30,6,30.937530774418473,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
526,False,"{'a': 0.005, 'e': 0.07243975703425146}",20,5,13.23276525675631,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.005, 'e': 0.0720784622387661}",20,5,11.421816979498534,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
528,False,"{'a': 0.005, 'e': 0.07171896940859077}",35,27,14.53806441195278,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.005, 'e': 0.07136126955638605}",25,7,29.689308718511764,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.005, 'e': 0.07100535373963698}",25,16,13.654261986682139,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.005, 'e': 0.0706512130604296}",20,14,12.944544238411515,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,False,"{'a': 0.005, 'e': 0.07029883866522844}",25,7,31.677400050269995,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.005, 'e': 0.06994822174465536}",30,0,24.825136891463913,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",1
534,False,"{'a': 0.005, 'e': 0.06959935353326901}",35,0,-8.172147191715489,"{0: 32, 1: 1, 2: 1, 3: 0, 4: 1}",0
535,False,"{'a': 0.005, 'e': 0.069252225309346}",20,13,14.803518383301704,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.005, 'e': 0.06890682839466256}",20,10,19.490354109892127,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.005, 'e': 0.06856315415427791}",25,8,-11.129700319314097,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
538,False,"{'a': 0.005, 'e': 0.06822119399631812}",20,16,6.47087303166146,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.005, 'e': 0.06788093937176144}",20,12,11.61250694288056,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.005, 'e': 0.06754238177422452}",20,3,24.170970751545962,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.005, 'e': 0.06720551273974976}",20,8,22.901274156690004,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
542,False,"{'a': 0.005, 'e': 0.0668703238465938}",25,8,27.658445781418145,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,False,"{'a': 0.005, 'e': 0.06653680671501686}",30,18,21.899927991191873,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.005, 'e': 0.06620495300707324}",30,16,23.916971417440422,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.005, 'e': 0.06587475442640295}",25,8,19.88913081080894,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
546,False,"{'a': 0.005, 'e': 0.06554620271802433}",25,18,16.642057737736785,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,False,"{'a': 0.005, 'e': 0.06521928966812753}",20,0,32.68788247485837,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
548,False,"{'a': 0.005, 'e': 0.06489400710386926}",20,14,9.254777236312439,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.005, 'e': 0.06457034689316847}",30,17,23.818798718662592,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.005, 'e': 0.06424830094450308}",25,0,39.59049890469804,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
551,False,"{'a': 0.005, 'e': 0.06392786120670757}",25,8,24.419749109746185,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.005, 'e': 0.0636090196687718}",30,16,22.226551087214357,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.005, 'e': 0.0632917683596407}",20,7,22.676444584744374,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
